country,sex,year,services_000
smr,f,1997,4.681000232696533
smr,mf,1998,9.699000358581543
smr,m,1998,4.764999866485596
smr,f,1998,4.934000015258789
smr,mf,1999,10.258000373840332
smr,m,1999,4.9720001220703125
smr,f,1999,5.285999774932861
smr,mf,2001,11.142000198364258
smr,m,2001,5.334000110626221
smr,f,2001,5.808000087738037
smr,mf,2002,11.314000129699707
smr,m,2002,5.425000190734863
smr,f,2002,5.888999938964844
smr,mf,2003,11.270000457763672
smr,m,2003,5.360000133514404
smr,f,2003,5.909999847412109
smr,mf,2004,11.6850004196167
smr,m,2004,5.548999786376953
smr,f,2004,6.136000156402588
smr,mf,2005,12.11299991607666
smr,m,2005,5.839000225067139
smr,f,2005,6.27400016784668
smr,mf,2006,12.567000389099121
smr,m,2006,6.0929999351501465
smr,f,2006,6.473999977111816
smr,mf,2007,13.277000427246094
smr,m,2007,6.428999900817871
smr,f,2007,6.8480000495910645
smr,mf,2008,13.788000106811523
smr,m,2008,6.696000099182129
smr,f,2008,7.0920000076293945
smr,mf,2009,14.067999839782715
smr,m,2009,6.797999858856201
smr,f,2009,7.269999980926514
smr,mf,2010,14.008000373840332
smr,m,2010,6.696000099182129
smr,f,2010,7.311999797821045
stp,mf,1980,0.4560000002384186
stp,m,1980,0.30799999833106995
stp,f,1980,0.14800000190734863
stp,mf,1981,0.4830000102519989
stp,m,1981,0.35199999809265137
stp,f,1981,0.13099999725818634
stp,mf,1982,0.515999972820282
stp,m,1982,0.33899998664855957
stp,f,1982,0.1770000010728836
stp,mf,1983,0.26499998569488525
stp,m,1983,0.16699999570846558
stp,f,1983,0.09799999743700027
stp,mf,1984,0.41200000047683716
stp,m,1984,0.2849999964237213
stp,f,1984,0.12700000405311584
stp,mf,1991,14.77400016784668
stp,m,1991,8.10200023651123
stp,f,1991,6.671999931335449
stp,mf,2000,19.649999618530273
stp,m,2000,10.425000190734863
stp,f,2000,9.225000381469727
stp,mf,2012,
stp,m,2012,
stp,f,2012,
sau,mf,1992,3258.81298828125
sau,m,1992,2725.0380859375
sau,f,1992,533.7750244140625
sau,mf,1999,4066.910888671875
sau,m,1999,3296.35009765625
sau,f,1999,770.5609741210938
sau,mf,2000,4226.44189453125
sau,m,2000,3486.8349609375
sau,f,2000,739.6069946289062
sau,mf,2001,4228.38916015625
sau,m,2001,3465.8779296875
sau,f,2001,762.510986328125
sau,mf,2002,4398.5
sau,m,2002,3616.083984375
sau,f,2002,782.4149780273438
sau,mf,2006,5699.8408203125
sau,m,2006,4653.72314453125
sau,f,2006,1046.116943359375
sau,mf,2007,5806.1640625
sau,m,2007,4750.1572265625
sau,f,2007,1056.008056640625
sau,mf,2008,6065.048828125
sau,m,2008,4987.18505859375
sau,f,2008,1077.8690185546875
sau,mf,2009,6152.380859375
sau,m,2009,5091.34423828125
sau,f,2009,1061.0360107421875
sau,mf,2011,7272.02978515625
sau,m,2011,5999.26611328125
sau,f,2011,1272.7640380859375
sau,mf,2012,7251.416015625
sau,m,2012,5949.919921875
sau,f,2012,1301.4990234375
sau,mf,2013,7573.791015625
sau,m,2013,6241.23583984375
sau,f,2013,1332.5570068359375
sen,mf,2001,1010.6589965820312
sen,m,2001,526.6079711914062
sen,f,2001,484.04998779296875
sen,mf,2006,1137.636962890625
sen,m,2006,669.7979736328125
sen,f,2006,467.8380126953125
sen,mf,2011,846.5579833984375
sen,m,2011,468.95098876953125
sen,f,2011,377.6050109863281
srb,mf,2004,1434.300048828125
srb,m,2004,734.5999755859375
srb,f,2004,699.7999877929688
srb,mf,2005,1342.0
srb,m,2005,692.2000122070312
srb,f,2005,649.9000244140625
srb,mf,2006,1319.5999755859375
srb,m,2006,651.0
srb,f,2006,668.5
srb,mf,2007,1320.9000244140625
srb,m,2007,645.0
srb,f,2007,675.9000244140625
srb,mf,2008,1373.800048828125
srb,m,2008,672.5
srb,f,2008,701.0
srb,mf,2009,1311.70703125
srb,m,2009,618.5579833984375
srb,f,2009,693.1489868164062
srb,mf,2010,1240.16796875
srb,m,2010,595.5040283203125
srb,f,2010,644.6640014648438
srb,mf,2011,1171.2779541015625
srb,m,2011,562.5570068359375
srb,f,2011,608.718994140625
srb,mf,2012,1171.70703125
srb,m,2012,572.364990234375
srb,f,2012,599.3419799804688
srb,mf,2013,1221.2950439453125
srb,m,2013,604.052978515625
srb,f,2013,617.2420043945312
syc,mf,2011,31.22599983215332
syc,m,2011,13.805000305175781
syc,f,2011,17.413999557495117
sle,mf,2003,477.4639892578125
sle,m,2003,205.57400512695312
sle,f,2003,272.968994140625
sle,mf,2004,483.8349914550781
sle,m,2004,233.8699951171875
sle,f,2004,249.96499633789062
sgp,mf,1980,669.0
sgp,m,1980,449.29998779296875
sgp,f,1980,219.6999969482422
sgp,mf,1981,709.2999877929688
sgp,m,1981,467.29998779296875
sgp,f,1981,242.0
sgp,mf,1982,758.9000244140625
sgp,m,1982,491.8999938964844
sgp,f,1982,264.8999938964844
sgp,mf,1983,787.5999755859375
sgp,m,1983,506.79998779296875
sgp,f,1983,281.0
sgp,mf,1984,788.7000122070312
sgp,m,1984,497.1000061035156
sgp,f,1984,291.70001220703125
sgp,mf,1985,788.4000244140625
sgp,m,1985,491.3999938964844
sgp,f,1985,297.1000061035156
sgp,mf,1986,780.9000244140625
sgp,m,1986,480.1000061035156
sgp,f,1986,300.79998779296875
sgp,mf,1987,810.0999755859375
sgp,m,1987,500.0
sgp,f,1987,310.1000061035156
sgp,mf,1988,825.9000244140625
sgp,m,1988,514.2000122070312
sgp,f,1988,331.79998779296875
sgp,mf,1989,882.0999755859375
sgp,m,1989,527.7000122070312
sgp,f,1989,354.5
sgp,mf,1990,916.4000244140625
sgp,m,1990,539.9000244140625
sgp,f,1990,376.5
sgp,mf,1991,984.0
sgp,m,1991,577.2999877929688
sgp,f,1991,406.6000061035156
sgp,mf,1992,1025.300048828125
sgp,m,1992,596.7000122070312
sgp,f,1992,428.5
sgp,mf,1993,1048.800048828125
sgp,m,1993,603.5999755859375
sgp,f,1993,445.1000061035156
sgp,mf,1994,1104.300048828125
sgp,m,1994,631.5
sgp,f,1994,472.6000061035156
sgp,mf,1995,1171.0
sgp,m,1995,678.2000122070312
sgp,f,1995,492.6000061035156
sgp,mf,1996,1216.0999755859375
sgp,m,1996,681.0
sgp,f,1996,535.0
sgp,mf,1997,1031.4000244140625
sgp,m,1997,602.5999755859375
sgp,f,1997,428.79998779296875
sgp,mf,1998,1039.9000244140625
sgp,m,1998,599.5
sgp,f,1998,440.70001220703125
sgp,mf,1999,1066.300048828125
sgp,m,1999,612.7000122070312
sgp,f,1999,453.5
sgp,mf,2001,1160.5999755859375
sgp,m,2001,653.4000244140625
sgp,f,2001,507.20001220703125
sgp,mf,2002,1164.9000244140625
sgp,m,2002,661.2999877929688
sgp,f,2002,503.6000061035156
sgp,mf,2003,1190.300048828125
sgp,m,2003,669.5
sgp,f,2003,520.5999755859375
sgp,mf,2004,1226.800048828125
sgp,m,2004,688.2999877929688
sgp,f,2004,539.0999755859375
sgp,mf,2005,1272.5999755859375
sgp,mf,2006,1377.4000244140625
sgp,m,2006,751.0999755859375
sgp,f,2006,626.5999755859375
sgp,mf,2007,1377.199951171875
sgp,m,2007,750.2000122070312
sgp,f,2007,627.0
sgp,mf,2008,1411.9000244140625
sgp,m,2008,752.2999877929688
sgp,f,2008,659.4000244140625
sgp,mf,2009,2010.7249755859375
sgp,mf,2010,2112.5
sgp,mf,2011,1583.300048828125
sgp,m,2011,832.5999755859375
sgp,f,2011,751.0
sgp,mf,2012,1621.5
sgp,m,2012,852.2999877929688
sgp,f,2012,768.7000122070312
sgp,mf,2013,1647.5
sgp,m,2013,869.7000122070312
sgp,f,2013,777.9000244140625
sgp,mf,2014,2518.574951171875
svk,mf,1994,1056.5999755859375
svk,m,1994,459.3999938964844
svk,f,1994,597.2000122070312
svk,mf,1995,1113.5
svk,m,1995,493.6000061035156
svk,f,1995,620.0999755859375
svk,mf,1996,1147.4000244140625
svk,m,1996,502.1000061035156
svk,f,1996,645.2999877929688
svk,mf,1997,1137.199951171875
svk,m,1997,481.8999938964844
svk,f,1997,655.2999877929688
svk,mf,1998,1153.9630126953125
svk,m,1998,486.57501220703125
svk,f,1998,667.3889770507812
svk,mf,1999,1149.5
svk,m,1999,482.5
svk,f,1999,667.0
svk,mf,2000,1158.9000244140625
svk,m,2000,487.70001220703125
svk,f,2000,671.0999755859375
svk,mf,2001,1195.5
svk,m,2001,498.0
svk,f,2001,697.4000244140625
svk,mf,2002,1162.4000244140625
svk,m,2002,492.3999938964844
svk,f,2002,670.0
svk,mf,2003,1203.9000244140625
svk,m,2003,508.20001220703125
svk,f,2003,695.7000122070312
svk,mf,2004,1188.0999755859375
svk,m,2004,506.1000061035156
svk,f,2004,681.9000244140625
svk,mf,2005,1240.9000244140625
svk,m,2005,536.2000122070312
svk,f,2005,704.7000122070312
svk,mf,2006,1300.5
svk,m,2006,568.0
svk,f,2006,732.5
svk,mf,2007,1323.800048828125
svk,m,2007,566.7999877929688
svk,f,2007,757.0999755859375
svk,mf,2008,1352.9000244140625
svk,m,2008,571.2999877929688
svk,f,2008,781.4000244140625
svk,mf,2009,1375.300048828125
svk,m,2009,591.7999877929688
svk,f,2009,783.9000244140625
svk,mf,2010,1373.5999755859375
svk,m,2010,581.0999755859375
svk,f,2010,792.5
svk,mf,2011,1364.9000244140625
svk,m,2011,579.2999877929688
svk,f,2011,785.5
svk,mf,2012,1369.199951171875
svk,m,2012,579.5999755859375
svk,f,2012,789.5999755859375
svk,mf,2013,1408.199951171875
svk,m,2013,594.5
svk,f,2013,813.7999877929688
svk,mf,2014,1431.0999755859375
svk,m,2014,616.0
svk,f,2014,815.2999877929688
svn,mf,1993,381.0
svn,m,1993,166.0
svn,f,1993,213.0
svn,mf,1994,390.0
svn,m,1994,173.0
svn,f,1994,218.0
svn,mf,1995,409.0
svn,m,1995,182.0
svn,f,1995,226.0
svn,mf,1996,415.7669982910156
svn,m,1996,180.0659942626953
svn,f,1996,235.7010040283203
svn,mf,1997,421.8030090332031
svn,m,1997,186.4409942626953
svn,f,1997,235.36300659179688
svn,mf,1998,436.06298828125
svn,m,1998,195.04400634765625
svn,f,1998,241.01800537109375
svn,mf,1999,452.3999938964844
svn,m,1999,203.3000030517578
svn,f,1999,249.10000610351562
svn,mf,2000,465.79998779296875
svn,m,2000,212.0
svn,f,2000,253.8000030517578
svn,mf,2001,463.20001220703125
svn,m,2001,210.3000030517578
svn,f,2001,251.8000030517578
svn,mf,2002,470.29998779296875
svn,m,2002,212.10000610351562
svn,f,2002,258.1000061035156
svn,mf,2003,482.8999938964844
svn,m,2003,217.1999969482422
svn,f,2003,265.79998779296875
svn,mf,2004,500.3999938964844
svn,m,2004,222.5
svn,f,2004,277.8999938964844
svn,mf,2005,504.29998779296875
svn,m,2005,222.5
svn,f,2005,281.70001220703125
svn,mf,2006,521.5999755859375
svn,m,2006,231.0
svn,f,2006,290.6000061035156
svn,mf,2007,531.5
svn,m,2007,238.10000610351562
svn,f,2007,292.6000061035156
svn,mf,2008,555.7000122070312
svn,m,2008,245.1999969482422
svn,f,2008,309.70001220703125
svn,mf,2009,559.2999877929688
svn,m,2009,250.39999389648438
svn,f,2009,308.8999938964844
svn,mf,2010,560.0
svn,m,2010,248.60000610351562
svn,f,2010,311.3999938964844
svn,mf,2011,552.2999877929688
svn,m,2011,239.3000030517578
svn,f,2011,313.0
svn,mf,2012,553.5999755859375
svn,m,2012,244.10000610351562
svn,f,2012,309.6000061035156
svn,mf,2013,541.4000244140625
svn,m,2013,241.60000610351562
svn,f,2013,299.5
svn,mf,2014,537.7000122070312
svn,m,2014,238.60000610351562
svn,f,2014,298.79998779296875
zaf,mf,2000,7248.37109375
zaf,m,2000,3335.1240234375
zaf,f,2000,3913.2470703125
zaf,mf,2001,5903.0
zaf,mf,2002,5794.0
zaf,mf,2003,6358.0
zaf,m,2003,3267.0
zaf,f,2003,3091.0
zaf,mf,2004,6433.0
zaf,m,2004,3491.0
zaf,f,2004,2942.0
zaf,mf,2005,7544.0
zaf,m,2005,3939.0
zaf,f,2005,3604.0
zaf,mf,2006,7874.0
zaf,m,2006,4096.0
zaf,f,2006,3778.0
zaf,mf,2007,8008.0
zaf,m,2007,4116.0
zaf,f,2007,3894.0
zaf,mf,2008,8289.0
zaf,m,2008,4288.0
zaf,f,2008,4001.0
zaf,mf,2009,8177.0
zaf,m,2009,4218.0
zaf,f,2009,3959.0
zaf,mf,2010,9224.0
zaf,m,2010,4526.0
zaf,f,2010,4698.25
zaf,mf,2011,9429.0
zaf,m,2011,4610.5
zaf,f,2011,4569.0
zaf,mf,2012,9670.75
zaf,m,2012,4727.5
zaf,f,2012,4943.25
zaf,mf,2013,10078.9296875
zaf,m,2013,4849.84521484375
zaf,f,2013,5229.0888671875
zaf,mf,2014,10887.5
zaf,m,2014,5265.5
zaf,f,2014,5621.5
esp,mf,1980,5169.2001953125
esp,m,1980,3181.89990234375
esp,f,1980,1987.300048828125
esp,mf,1981,5164.5
esp,m,1981,3190.5
esp,f,1981,1974.0999755859375
esp,mf,1982,5267.7998046875
esp,m,1982,3246.89990234375
esp,f,1982,2021.0
esp,mf,1983,5272.10009765625
esp,m,1983,3215.60009765625
esp,f,1983,2056.300048828125
esp,mf,1984,5230.0
esp,m,1984,3182.0
esp,f,1984,2049.0
esp,mf,1985,5303.2998046875
esp,m,1985,3250.10009765625
esp,f,1985,2053.10009765625
esp,mf,1986,5638.10009765625
esp,m,1986,3432.10009765625
esp,f,1986,2206.10009765625
esp,mf,1987,5970.7998046875
esp,m,1987,3585.300048828125
esp,f,1987,2385.60009765625
esp,mf,1988,6433.2001953125
esp,m,1988,3799.0
esp,f,1988,2634.300048828125
esp,mf,1989,6790.2001953125
esp,m,1989,3977.800048828125
esp,f,1989,2812.300048828125
esp,mf,1990,7037.39990234375
esp,m,1990,4080.5
esp,f,1990,2956.89990234375
esp,mf,1991,7293.2998046875
esp,m,1991,4179.10009765625
esp,f,1991,3114.10009765625
esp,mf,1992,7410.7880859375
esp,m,1992,4235.73193359375
esp,f,1992,3175.053955078125
esp,mf,1993,7293.283203125
esp,m,1993,4137.39794921875
esp,f,1993,3155.885986328125
esp,mf,1994,7342.1748046875
esp,m,1994,4127.60693359375
esp,f,1994,3214.568115234375
esp,mf,1995,7597.75
esp,m,1995,4233.77294921875
esp,f,1995,3363.97705078125
esp,mf,1996,7950.18505859375
esp,m,1996,4397.97216796875
esp,f,1996,3552.2119140625
esp,mf,1997,8236.65625
esp,m,1997,4484.14501953125
esp,f,1997,3752.510009765625
esp,mf,1998,8535.986328125
esp,m,1998,4625.52197265625
esp,f,1998,3910.462890625
esp,mf,1999,9011.80078125
esp,m,1999,4790.2001953125
esp,f,1999,4221.60009765625
esp,mf,2000,9578.298828125
esp,m,2000,5029.7998046875
esp,f,2000,4548.39990234375
esp,mf,2001,9892.2001953125
esp,m,2001,5095.60009765625
esp,f,2001,4796.60009765625
esp,mf,2002,10485.7998046875
esp,m,2002,5312.89990234375
esp,f,2002,5173.10009765625
esp,mf,2003,11003.7001953125
esp,m,2003,5467.10009765625
esp,f,2003,5536.2001953125
esp,mf,2004,11509.5
esp,m,2004,5616.7001953125
esp,f,2004,5893.0
esp,mf,2005,12420.400390625
esp,m,2005,5966.10009765625
esp,f,2005,6454.2998046875
esp,mf,2006,13019.2001953125
esp,m,2006,6138.7001953125
esp,f,2006,6880.10009765625
esp,mf,2007,13556.099609375
esp,m,2007,6321.2998046875
esp,f,2007,7234.7998046875
esp,mf,2008,13834.900390625
esp,m,2008,6413.2001953125
esp,f,2008,7421.798828125
esp,mf,2009,13510.099609375
esp,m,2009,6236.10009765625
esp,f,2009,7274.0
esp,mf,2010,13516.7001953125
esp,m,2010,6271.39990234375
esp,f,2010,7245.2001953125
esp,mf,2011,13534.900390625
esp,m,2011,6261.60009765625
esp,f,2011,7273.2998046875
esp,mf,2012,13122.599609375
esp,m,2012,6081.10107421875
esp,f,2012,7041.0
esp,mf,2013,12910.7001953125
esp,m,2013,5977.701171875
esp,f,2013,6932.7998046875
esp,mf,2014,13126.7998046875
esp,m,2014,6119.5
esp,f,2014,7007.10009765625
lka,mf,1981,1389.199951171875
lka,m,1981,1063.4000244140625
lka,f,1981,325.8999938964844
lka,mf,1985,1430.4000244140625
lka,m,1985,1052.5999755859375
lka,f,1985,377.79998779296875
lka,mf,1990,1787.0999755859375
lka,mf,1991,1517.800048828125
lka,mf,1992,1690.5999755859375
lka,mf,1993,1842.9000244140625
lka,m,1993,1349.300048828125
lka,f,1993,493.70001220703125
lka,mf,1994,1794.699951171875
lka,m,1994,1363.300048828125
lka,f,1994,431.3999938964844
lka,mf,1995,1786.800048828125
lka,m,1995,1329.5999755859375
lka,f,1995,457.20001220703125
lka,mf,1996,2165.699951171875
lka,m,1996,1556.699951171875
lka,f,1996,609.0
lka,mf,1997,1987.300048828125
lka,mf,1998,1985.699951171875
lka,m,1998,1414.199951171875
lka,f,1998,571.2000122070312
lka,mf,2002,2473.2890625
lka,m,2002,1229.822021484375
lka,f,2002,530.4559936523438
lka,mf,2003,2631.843017578125
lka,m,2003,1322.97705078125
lka,f,2003,539.052001953125
lka,mf,2004,2728.160888671875
lka,m,2004,1339.7659912109375
lka,f,2004,555.3300170898438
lka,mf,2005,2888.010986328125
lka,m,2005,1333.8060302734375
lka,f,2005,614.1920166015625
lka,mf,2006,2726.903076171875
lka,m,2006,1254.39794921875
lka,f,2006,599.0180053710938
lka,mf,2007,2723.05810546875
lka,m,2007,1227.6070556640625
lka,f,2007,612.2059936523438
lka,mf,2008,2969.201904296875
lka,m,2008,1376.2779541015625
lka,f,2008,687.2030029296875
lka,mf,2009,3006.986083984375
lka,m,2009,1350.262939453125
lka,f,2009,713.93701171875
lka,mf,2010,3113.1640625
lka,m,2010,1452.5550537109375
lka,f,2010,700.8410034179688
lka,mf,2011,3278.48291015625
lka,m,2011,1523.7230224609375
lka,f,2011,768.6829833984375
lka,mf,2012,3372.5859375
lka,m,2012,1545.0069580078125
lka,f,2012,779.0449829101562
lka,mf,2013,3530.60791015625
lka,m,2013,2400.9130859375
lka,f,2013,1129.696044921875
lka,mf,2014,3647.455078125
lka,m,2014,2464.91796875
lka,f,2014,1182.3299560546875
sdn,mf,2011,2890.843994140625
sdn,m,2011,2321.06005859375
sdn,f,2011,605.2000122070312
sur,mf,1982,57.11399841308594
sur,mf,1983,53.62799835205078
sur,mf,1984,53.577999114990234
sur,mf,1985,53.56999969482422
sur,mf,1986,53.69599914550781
sur,mf,1987,54.83599853515625
sur,mf,1988,57.34199905395508
sur,mf,1989,57.12799835205078
sur,mf,1990,59.880001068115234
sur,m,1990,32.43000030517578
sur,f,1990,27.450000762939453
sur,mf,1992,64.75299835205078
sur,m,1992,37.59400177001953
sur,f,1992,27.1560001373291
sur,mf,1993,61.23400115966797
sur,m,1993,34.93000030517578
sur,f,1993,26.30500030517578
sur,mf,1994,55.641998291015625
sur,m,1994,32.08000183105469
sur,f,1994,23.565000534057617
sur,mf,1995,55.33000183105469
sur,m,1995,30.507999420166016
sur,f,1995,24.82200050354004
sur,mf,1996,57.492000579833984
sur,m,1996,30.582000732421875
sur,f,1996,26.90999984741211
sur,mf,1997,56.37699890136719
sur,m,1997,31.423999786376953
sur,f,1997,24.863000869750977
sur,mf,1998,57.981998443603516
sur,m,1998,33.637001037597656
sur,f,1998,24.344999313354492
sur,mf,1999,54.928001403808594
sur,m,1999,30.714000701904297
sur,f,1999,24.21500015258789
sur,mf,2004,100.68699645996094
sur,m,2004,55.659000396728516
sur,f,2004,45.013999938964844
sur,mf,2013,103.86399841308594
sur,m,2013,53.10100173950195
sur,f,2013,50.763999938964844
swe,mf,1980,2632.0
swe,m,1980,1094.0
swe,f,1980,1537.0
swe,mf,1981,2666.0
swe,m,1981,1085.0
swe,f,1981,1581.0
swe,mf,1982,2706.0
swe,m,1982,1102.0
swe,f,1982,1603.0
swe,mf,1983,2731.0
swe,m,1983,1104.0
swe,f,1983,1626.0
swe,mf,1984,2770.0
swe,m,1984,1114.0
swe,f,1984,1654.0
swe,mf,1985,2806.0
swe,m,1985,1127.0
swe,f,1985,1679.0
swe,mf,1986,2859.0
swe,m,1986,1142.0
swe,f,1986,1715.0
swe,mf,1987,2849.0
swe,m,1987,1127.0
swe,f,1987,1720.0
swe,mf,1988,2912.0
swe,m,1988,1158.0
swe,f,1988,1754.0
swe,mf,1989,2966.0
swe,m,1989,1190.0
swe,f,1989,1777.0
swe,mf,1990,3016.0
swe,m,1990,1207.0
swe,f,1990,1809.0
swe,mf,1991,3003.0
swe,m,1991,1204.0
swe,f,1991,1798.0
swe,mf,1992,2946.0
swe,m,1992,1190.0
swe,f,1992,1754.0
swe,mf,1993,2807.0
swe,m,1993,1136.0
swe,f,1993,1672.0
swe,mf,1994,2804.0
swe,m,1994,1146.0
swe,f,1994,1657.0
swe,mf,1995,2876.700927734375
swe,m,1995,1185.8330078125
swe,f,1995,1690.8680419921875
swe,mf,1996,2823.662109375
swe,m,1996,1164.8480224609375
swe,f,1996,1658.81396484375
swe,mf,1997,2785.31396484375
swe,m,1997,1167.02294921875
swe,f,1997,1618.2900390625
swe,mf,1998,2801.2060546875
swe,m,1998,1206.7879638671875
swe,f,1998,1594.4169921875
swe,mf,1999,2887.39990234375
swe,m,1999,1216.5999755859375
swe,f,1999,1670.9000244140625
swe,mf,2000,2951.0
swe,m,2000,1251.0
swe,f,2000,1699.9000244140625
swe,mf,2001,3142.10009765625
swe,m,2001,1348.4000244140625
swe,f,2001,1793.9000244140625
swe,mf,2002,3185.89990234375
swe,m,2002,1363.4000244140625
swe,f,2002,1822.5999755859375
swe,mf,2003,3207.5
swe,m,2003,1368.5
swe,f,2003,1839.4000244140625
swe,mf,2004,3188.300048828125
swe,m,2004,1368.199951171875
swe,f,2004,1820.199951171875
swe,mf,2005,3230.300048828125
swe,m,2005,1403.300048828125
swe,f,2005,1827.0999755859375
swe,mf,2006,3293.0
swe,m,2006,1439.199951171875
swe,f,2006,1853.9000244140625
swe,mf,2007,3378.10009765625
swe,m,2007,1477.800048828125
swe,f,2007,1900.5
swe,mf,2008,3426.800048828125
swe,m,2008,1493.800048828125
swe,f,2008,1932.9000244140625
swe,mf,2009,3402.199951171875
swe,m,2009,1489.5999755859375
swe,f,2009,1912.300048828125
swe,mf,2010,3429.10009765625
swe,m,2010,1520.800048828125
swe,f,2010,1907.0
swe,mf,2011,3498.800048828125
swe,m,2011,1545.4000244140625
swe,f,2011,1951.9000244140625
swe,mf,2012,3514.39990234375
swe,m,2012,1552.0
swe,f,2012,1960.9000244140625
swe,mf,2013,3567.60009765625
swe,m,2013,1589.800048828125
swe,f,2013,1977.699951171875
swe,mf,2014,3632.0
swe,m,2014,1616.300048828125
swe,f,2014,2014.300048828125
che,mf,1980,1741.0
che,m,1980,919.0
che,f,1980,823.0
che,mf,1981,1801.0
che,m,1981,945.0
che,f,1981,855.0
che,mf,1982,1844.0
che,m,1982,969.0
che,f,1982,875.0
che,mf,1983,1876.0
che,m,1983,987.0
che,f,1983,889.0
che,mf,1984,1910.0
che,m,1984,1003.0
che,f,1984,907.0
che,mf,1985,1958.0
che,m,1985,1035.0
che,f,1985,923.0
che,mf,1986,2025.0
che,m,1986,1070.0
che,f,1986,955.0
che,mf,1987,2119.0
che,m,1987,1116.0
che,f,1987,1004.0
che,mf,1988,2219.0
che,m,1988,1162.0
che,f,1988,1056.0
che,mf,1989,2314.0
che,m,1989,1208.0
che,f,1989,1106.0
che,mf,1990,2429.0
che,m,1990,1262.0
che,f,1990,1168.0
che,mf,1991,2670.0
che,m,1991,1329.0
che,f,1991,1343.0
che,mf,1992,2683.0
che,m,1992,1326.0
che,f,1992,1358.0
che,mf,1993,2688.0
che,m,1993,1332.0
che,f,1993,1356.0
che,mf,1994,2668.0
che,m,1994,1323.0
che,f,1994,1345.0
che,mf,1995,2648.0
che,m,1995,1301.0
che,f,1995,1347.0
che,mf,1996,2510.06298828125
che,m,1996,1227.27294921875
che,f,1996,1282.7919921875
che,mf,1997,2542.77294921875
che,m,1997,1234.1259765625
che,f,1997,1308.64599609375
che,mf,1998,2578.3349609375
che,m,1998,1235.2139892578125
che,f,1998,1343.1219482421875
che,mf,1999,2566.699951171875
che,m,1999,1226.0
che,f,1999,1341.0
che,mf,2000,2558.300048828125
che,m,2000,1213.0
che,f,2000,1345.300048828125
che,mf,2001,2727.0
che,m,2001,1290.5999755859375
che,f,2001,1436.5
che,mf,2002,2767.60009765625
che,m,2002,1295.300048828125
che,f,2002,1472.4000244140625
che,mf,2003,2817.199951171875
che,m,2003,1329.800048828125
che,f,2003,1487.4000244140625
che,mf,2004,2843.699951171875
che,m,2004,1345.699951171875
che,f,2004,1498.0
che,mf,2005,2854.89990234375
che,m,2005,1334.300048828125
che,f,2005,1520.5
che,mf,2006,2896.10009765625
che,m,2006,1350.5
che,f,2006,1545.4000244140625
che,mf,2007,2936.5
che,m,2007,1365.199951171875
che,f,2007,1571.300048828125
che,mf,2008,2809.0
che,m,2008,1320.9000244140625
che,f,2008,1488.0
che,mf,2009,2936.5
che,m,2009,1373.0
che,f,2009,1563.300048828125
che,mf,2010,2959.800048828125
che,m,2010,1387.0999755859375
che,f,2010,1572.699951171875
che,mf,2011,3021.199951171875
che,m,2011,1411.699951171875
che,f,2011,1609.5999755859375
che,mf,2012,3106.0
che,m,2012,1465.0999755859375
che,f,2012,1641.199951171875
che,mf,2013,3150.5
che,m,2013,1473.4000244140625
che,f,2013,1676.9000244140625
che,mf,2014,3225.10009765625
che,m,2014,1512.699951171875
che,f,2014,1712.5
syr,mf,1983,852.5999755859375
syr,m,1983,743.7999877929688
syr,f,1983,108.80000305175781
syr,mf,1984,934.4000244140625
syr,m,1984,817.5999755859375
syr,f,1984,116.69999694824219
syr,mf,1989,1332.5
syr,m,1989,1155.5999755859375
syr,f,1989,176.89999389648438
syr,mf,1991,1521.0999755859375
syr,m,1991,1315.0
syr,f,1991,206.10000610351562
syr,mf,1993,1552.60205078125
syr,m,1993,1312.511962890625
syr,f,1993,240.08999633789062
syr,mf,1994,1451.31494140625
syr,m,1994,1256.4429931640625
syr,f,1994,194.8719940185547
syr,mf,1995,1655.6319580078125
syr,m,1995,1426.3499755859375
syr,f,1995,229.2830047607422
syr,mf,1997,1720.114990234375
syr,m,1997,1448.7120361328125
syr,f,1997,271.40301513671875
syr,mf,1999,1871.947021484375
syr,m,1999,1589.074951171875
syr,f,1999,282.87298583984375
syr,mf,2000,1922.947998046875
syr,m,2000,1650.4759521484375
syr,f,2000,272.47198486328125
syr,mf,2001,1982.261962890625
syr,m,2001,1714.052001953125
syr,f,2001,268.2080078125
syr,mf,2002,1920.050048828125
syr,m,2002,1653.5269775390625
syr,f,2002,267.1889953613281
syr,mf,2003,2055.988037109375
syr,m,2003,1748.801025390625
syr,f,2003,307.18798828125
syr,mf,2006,2532.887939453125
syr,m,2006,2127.257080078125
syr,f,2006,405.6310119628906
syr,mf,2007,2562.0
syr,m,2007,2146.699951171875
syr,f,2007,415.0
syr,mf,2008,2557.949951171875
syr,m,2008,2114.0
syr,f,2008,443.95001220703125
syr,mf,2009,2613.89990234375
syr,m,2009,2171.449951171875
syr,f,2009,442.5
syr,mf,2010,2679.800048828125
syr,m,2010,2233.35009765625
syr,f,2010,446.45001220703125
syr,mf,2011,2738.62890625
syr,m,2011,2257.283935546875
syr,f,2011,481.343994140625
twn,mf,2001,5153.0
twn,mf,2002,5250.0
twn,mf,2003,5369.0
twn,mf,2004,5630.8330078125
twn,m,2004,2841.9150390625
twn,f,2004,2788.583984375
twn,mf,2005,5733.08203125
twn,m,2005,2861.8330078125
twn,f,2005,2872.1669921875
